@RELATION GENERIC
@ATTRIBUTE demo1 REAL
@ATTRIBUTE demo2 {1.000000,0.000000}
@ATTRIBUTE demo3 REAL
@ATTRIBUTE demo4 REAL
@ATTRIBUTE demo5 {1.000000,0.000000}
@ATTRIBUTE psych1 REAL
@ATTRIBUTE psych2 REAL
@ATTRIBUTE psych3 REAL
@ATTRIBUTE psych4 REAL
@ATTRIBUTE psych5 REAL
@ATTRIBUTE psych6 REAL
@ATTRIBUTE psych7 REAL
@ATTRIBUTE psych8 REAL
@ATTRIBUTE psych9 REAL
@ATTRIBUTE psych10 REAL
@ATTRIBUTE psych11 REAL
@ATTRIBUTE psych12 REAL
@ATTRIBUTE psych13 REAL
@ATTRIBUTE psych14 REAL
@ATTRIBUTE psych15 REAL
@ATTRIBUTE psych16 REAL
@ATTRIBUTE psych17 REAL
@ATTRIBUTE history1 REAL
@ATTRIBUTE history2 REAL
@ATTRIBUTE history3 REAL
@ATTRIBUTE history4 REAL
@ATTRIBUTE history5 REAL
@ATTRIBUTE history6 REAL
@ATTRIBUTE history7 REAL
@ATTRIBUTE history8 REAL
@ATTRIBUTE history9 REAL
@ATTRIBUTE history10 REAL
@ATTRIBUTE history11 REAL
@ATTRIBUTE history12 REAL
@ATTRIBUTE history13 REAL
@ATTRIBUTE history14 REAL
@ATTRIBUTE history15 REAL
@ATTRIBUTE history16 REAL
@ATTRIBUTE history17 REAL
@ATTRIBUTE genetic1 REAL
@ATTRIBUTE genetic2 REAL
@ATTRIBUTE genetic3 REAL
@ATTRIBUTE genetic4 REAL
@ATTRIBUTE genetic5 REAL
@ATTRIBUTE genetic6 REAL
@ATTRIBUTE genetic7 REAL
@ATTRIBUTE genetic8 REAL
@ATTRIBUTE genetic9 REAL
@ATTRIBUTE genetic10 REAL
@ATTRIBUTE genetic11 REAL
@ATTRIBUTE genetic12 REAL
@ATTRIBUTE genetic13 REAL
@ATTRIBUTE genetic14 REAL
@ATTRIBUTE genetic15 REAL
@ATTRIBUTE genetic16 REAL
@ATTRIBUTE genetic17 REAL
@ATTRIBUTE brain1 REAL
@ATTRIBUTE brain2 REAL
@ATTRIBUTE brain3 REAL
@ATTRIBUTE brain4 REAL
@ATTRIBUTE brain5 REAL
@ATTRIBUTE brain6 REAL
@ATTRIBUTE class {1.000000,0.000000}
@DATA
14.904110,1.000000,4.000000,19.000000,1.000000,0.038300,119.000000,111.000000,28.000000,14.000000,29.000000,31.000000,2.600000,1.800000,1.800000,1.571429,1.800000,1.250000,2.416667,2.500000,2.666667,2.583333,0.500000,0.630000,0.000000,0.170000,0.000000,0.330000,0.140000,-1.250000,1.130000,-1.670000,-1.330000,-2.000000,-0.670000,-0.140000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000932,0.001255,0.000748,0.001375,0.000060,-0.000137,1.000000
14.180822,0.000000,2.000000,19.000000,1.000000,0.013800,75.000000,93.000000,32.000000,27.000000,20.000000,22.000000,2.200000,3.000000,3.000000,2.285714,2.400000,2.000000,2.250000,2.000000,2.750000,1.666667,0.250000,0.380000,0.000000,0.000000,0.200000,0.330000,0.000000,-1.750000,1.130000,-1.670000,-0.830000,-0.800000,-0.670000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000434,-0.000222,-0.002545,0.000717,0.000275,-0.000004,1.000000
14.726027,0.000000,4.000000,12.000000,1.000000,0.025500,110.000000,111.000000,26.000000,21.000000,30.000000,23.000000,1.800000,2.400000,2.400000,1.428571,3.000000,1.416667,2.833333,2.750000,3.416667,2.416667,0.250000,0.500000,0.000000,0.330000,0.400000,0.330000,0.140000,-1.250000,1.130000,-1.330000,-1.000000,-1.000000,-0.670000,-0.140000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,0.000182,-0.000351,0.001016,0.000049,-0.000025,-0.000030,1.000000
14.370000,0.000000,3.000000,18.000000,0.000000,0.001270,109.463158,109.010526,29.000000,26.000000,25.000000,34.000000,1.800000,2.200000,2.200000,1.857143,2.600000,1.250000,1.416667,1.916667,2.750000,1.666667,0.500000,0.630000,0.330000,0.170000,0.400000,1.000000,0.430000,-1.000000,1.000000,-0.670000,-1.000000,-1.000000,0.000000,0.140000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,2.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000321,0.000172,0.000364,-0.000692,-0.000265,0.000025,1.000000
14.558904,0.000000,2.000000,11.000000,1.000000,0.038600,110.000000,103.000000,23.000000,24.000000,20.000000,36.000000,2.800000,2.400000,2.400000,1.571429,3.600000,2.083333,1.916667,3.083333,2.583333,2.333333,0.500000,0.630000,0.330000,0.170000,0.600000,0.000000,0.140000,-1.750000,1.500000,-1.670000,-1.330000,-1.200000,-0.670000,-0.290000,0.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,-0.000611,0.002546,-0.001147,-0.000637,-0.000678,0.000063,1.000000
14.186301,1.000000,4.000000,20.000000,1.000000,0.001710,123.000000,117.000000,22.000000,19.000000,28.000000,35.000000,2.600000,2.200000,2.200000,1.714286,3.200000,1.916667,2.916667,3.000000,2.916667,3.083333,0.500000,0.750000,0.000000,0.000000,0.000000,0.330000,0.290000,-1.250000,1.130000,-1.330000,-1.500000,-1.000000,-1.000000,-0.140000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000065,0.002394,-0.000931,-0.000036,-0.000238,-0.000042,1.000000
14.641096,1.000000,4.000000,18.000000,1.000000,0.064700,110.000000,130.000000,28.000000,19.000000,27.000000,29.000000,2.000000,2.000000,2.000000,1.857143,2.400000,1.250000,1.916667,2.416667,3.000000,2.166667,0.750000,0.500000,0.000000,0.170000,0.200000,0.000000,0.000000,-1.000000,1.000000,-1.330000,-1.330000,-1.200000,-0.330000,0.570000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000750,0.001263,-0.000595,0.000040,-0.000219,-0.000051,1.000000
14.750685,1.000000,4.000000,16.730769,1.000000,0.007010,137.000000,128.000000,28.000000,22.000000,26.000000,39.000000,2.400000,2.200000,2.200000,2.142857,2.200000,2.666667,2.750000,3.166667,2.916667,2.333333,0.750000,0.500000,0.000000,0.330000,0.200000,0.000000,0.000000,-1.250000,0.750000,-1.000000,-1.500000,-1.600000,-0.670000,-0.290000,0.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000437,0.003238,0.000376,-0.000403,-0.000225,-0.000006,1.000000
14.684932,0.000000,3.000000,21.000000,0.000000,0.003890,119.000000,105.000000,28.000000,23.000000,23.000000,31.000000,2.600000,1.600000,1.600000,1.000000,3.800000,1.500000,2.500000,2.583333,3.000000,3.166667,0.250000,0.630000,0.000000,0.170000,0.200000,0.330000,0.290000,-1.250000,1.130000,-1.330000,-1.170000,-1.000000,-0.670000,0.140000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-0.000053,-0.000550,-0.000461,-0.000665,-0.000023,-0.000052,1.000000
14.224658,1.000000,4.000000,18.000000,1.000000,0.008660,81.000000,117.000000,17.000000,13.000000,36.000000,39.000000,2.200000,1.800000,1.800000,1.000000,2.600000,0.833333,2.583333,3.583333,3.416667,4.000000,0.000000,0.380000,0.000000,0.170000,0.000000,0.000000,0.000000,-2.000000,1.130000,-2.000000,-1.830000,-1.600000,-0.670000,-0.710000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000128,0.000088,-0.000309,0.000566,0.000119,-0.000038,1.000000
14.684932,1.000000,4.000000,16.000000,1.000000,0.005840,98.000000,136.000000,25.000000,16.000000,27.000000,31.000000,2.200000,2.000000,2.000000,1.428571,2.600000,1.750000,2.750000,2.916667,1.833333,3.583333,0.500000,0.500000,0.000000,0.000000,0.000000,0.670000,0.000000,-1.250000,1.000000,-2.000000,-1.500000,-1.000000,-1.000000,-0.290000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,-0.000217,0.003048,0.000331,-0.000136,0.000057,-0.000090,1.000000
14.095890,0.000000,3.000000,15.000000,1.000000,0.095900,92.000000,103.000000,20.000000,27.000000,19.000000,27.000000,2.200000,2.200000,2.200000,1.000000,2.800000,1.750000,1.083333,2.416667,1.666667,3.166667,1.000000,0.630000,0.330000,0.500000,0.400000,0.330000,0.430000,-1.000000,1.000000,-1.670000,-1.000000,-0.800000,-0.670000,-0.140000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000008,0.000391,-0.000800,-0.000329,0.000818,-0.000027,1.000000
15.769863,1.000000,4.000000,12.000000,0.000000,0.007890,108.235294,106.294118,19.000000,18.000000,28.000000,33.000000,2.200000,2.200000,2.200000,2.000000,2.200000,1.583333,2.083333,1.416667,2.916667,3.333333,0.000000,0.130000,0.330000,0.170000,0.000000,0.000000,0.000000,-0.500000,0.500000,-1.000000,-0.330000,0.400000,-0.670000,-0.570000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000725,-0.000606,-0.000066,-0.000186,0.000011,-0.000067,1.000000
14.405479,0.000000,3.000000,20.000000,1.000000,0.014200,112.000000,111.000000,20.000000,19.000000,19.000000,33.000000,2.600000,3.000000,3.000000,1.857143,2.400000,1.666667,1.916667,2.250000,2.333333,2.500000,0.410853,0.543101,0.231240,0.286357,0.172093,0.392481,0.321860,-1.135659,0.975814,-0.692558,-0.823256,-0.936434,-0.374651,0.029147,0.000000,1.000000,2.000000,1.000000,2.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000467,0.001516,0.002027,-0.000354,-0.000220,-0.000076,1.000000
14.868493,1.000000,3.000000,20.000000,1.000000,0.007780,112.000000,122.000000,21.000000,22.000000,18.000000,26.000000,2.600000,2.000000,2.000000,1.571429,2.200000,0.833333,1.083333,3.250000,3.000000,3.166667,0.000000,0.500000,0.000000,0.000000,0.200000,0.330000,0.000000,-1.750000,1.250000,-1.670000,-1.500000,-1.200000,-0.670000,-0.430000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.000014,-0.000350,0.000439,0.000437,-0.000130,0.000073,1.000000
14.131507,1.000000,4.000000,14.000000,1.000000,0.051400,104.000000,83.000000,29.000000,23.000000,30.000000,26.000000,3.200000,2.400000,2.400000,1.857143,1.600000,2.583333,1.750000,2.250000,2.166667,2.583333,0.500000,0.630000,0.330000,0.330000,0.200000,0.330000,0.430000,-1.250000,0.880000,-1.000000,-1.170000,-1.000000,0.000000,-0.430000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,2.000000,-0.000515,0.002673,0.000159,0.000231,0.000217,0.000030,1.000000
14.600000,0.000000,3.000000,13.000000,1.000000,0.005080,100.000000,109.000000,24.000000,29.000000,24.000000,29.000000,1.800000,3.000000,3.000000,1.571429,2.800000,0.916667,2.666667,2.833333,2.166667,2.250000,0.750000,0.500000,0.000000,0.330000,0.600000,0.330000,0.140000,-1.500000,1.130000,-1.670000,-0.170000,-1.800000,0.000000,0.710000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000185,0.000456,-0.001496,0.000359,0.000116,-0.000059,1.000000
14.471233,0.000000,2.000000,16.000000,1.000000,0.000665,106.000000,99.000000,27.000000,24.000000,24.000000,31.000000,2.400000,2.400000,2.400000,2.000000,2.600000,1.833333,1.666667,1.833333,2.583333,2.500000,0.000000,0.250000,0.330000,0.170000,0.400000,0.330000,0.140000,-1.000000,1.250000,-0.330000,-1.000000,-0.600000,-0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000063,0.002256,-0.001510,0.000207,0.000066,-0.000068,1.000000
14.947945,1.000000,3.000000,17.938144,0.000000,0.000822,125.000000,124.000000,28.000000,14.000000,19.000000,37.000000,2.000000,2.200000,2.200000,1.285714,3.400000,0.666667,2.833333,2.583333,2.833333,3.500000,0.500000,0.630000,0.330000,0.170000,0.000000,0.330000,0.000000,-1.500000,1.250000,-2.000000,-1.670000,-0.800000,0.000000,-0.290000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.001559,-0.002474,0.000485,-0.000185,0.000199,1.000000
14.668493,1.000000,4.000000,17.000000,1.000000,0.005760,92.000000,111.000000,28.000000,24.000000,25.000000,34.000000,2.000000,2.200000,2.200000,2.857143,2.400000,2.833333,2.250000,1.916667,2.916667,2.250000,0.500000,0.630000,0.330000,0.330000,0.200000,0.000000,0.290000,-1.500000,1.500000,-1.670000,-0.670000,-1.400000,0.670000,-0.290000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-0.000211,-0.001269,-0.000149,0.000662,-0.000055,0.000183,1.000000
14.265753,0.000000,2.000000,20.000000,1.000000,0.077800,123.000000,109.000000,27.000000,20.000000,28.000000,32.000000,2.400000,1.800000,1.800000,1.142857,2.400000,1.583333,2.166667,2.333333,2.333333,2.250000,0.500000,0.500000,0.000000,0.170000,0.000000,0.670000,0.000000,-1.250000,0.880000,-1.670000,-0.830000,-1.600000,0.330000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,2.000000,0.000583,-0.000019,-0.000091,-0.000364,0.000099,0.000264,1.000000
14.172603,0.000000,4.000000,15.000000,1.000000,0.013100,106.000000,109.000000,16.000000,23.000000,22.000000,33.000000,2.600000,2.600000,2.600000,2.142857,3.000000,1.666667,2.083333,2.250000,1.833333,2.750000,0.250000,0.500000,0.000000,0.330000,0.800000,0.000000,0.000000,-1.500000,1.130000,-1.330000,-1.670000,-1.200000,-1.000000,0.140000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001046,-0.001931,0.000655,0.000010,0.000206,0.000269,1.000000
15.101370,1.000000,4.000000,14.000000,1.000000,0.020200,92.000000,93.000000,34.000000,21.000000,27.000000,32.000000,1.000000,2.200000,2.200000,1.571429,2.400000,1.750000,2.000000,2.666667,2.666667,2.333333,0.500000,0.130000,0.000000,0.170000,0.200000,0.000000,0.000000,-1.500000,0.750000,-1.000000,-1.170000,-1.000000,-1.000000,0.140000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.000000,0.000228,-0.002991,0.001910,0.000413,-0.000115,0.000108,1.000000
14.126027,0.000000,3.000000,22.000000,1.000000,0.003120,119.000000,105.000000,26.000000,22.000000,24.000000,31.000000,1.600000,2.400000,2.400000,1.571429,2.400000,1.583333,1.750000,1.916667,2.500000,2.500000,0.750000,0.250000,0.330000,0.170000,0.600000,0.000000,0.000000,-1.750000,1.500000,-0.330000,-1.330000,-0.600000,-0.670000,0.430000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000030,-0.000406,0.000953,-0.000806,-0.000153,0.000103,1.000000
14.221918,1.000000,4.000000,13.000000,1.000000,0.047000,86.000000,109.000000,30.000000,25.000000,32.000000,33.000000,2.400000,3.000000,3.000000,2.142857,3.000000,2.166667,1.416667,2.916667,2.083333,1.750000,0.750000,0.750000,0.330000,0.170000,0.600000,1.000000,0.430000,-0.750000,0.750000,-1.330000,-1.170000,-0.600000,0.000000,0.290000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,-0.000669,-0.001855,0.000232,0.001292,0.000279,0.000109,1.000000
14.282192,1.000000,4.000000,17.000000,1.000000,0.095900,79.000000,93.000000,37.000000,17.000000,35.000000,27.000000,3.000000,3.600000,3.600000,1.571429,2.400000,2.750000,1.250000,2.500000,2.500000,1.500000,0.000000,0.630000,0.000000,0.170000,0.200000,0.670000,0.290000,-1.500000,1.380000,-2.000000,-1.170000,-1.600000,-0.670000,-0.430000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.001882,0.002751,-0.000268,-0.000243,-0.000015,0.000310,1.000000
14.506849,1.000000,4.000000,25.000000,1.000000,0.033300,110.000000,99.000000,26.000000,25.000000,19.000000,31.000000,2.000000,2.600000,2.600000,1.714286,2.200000,1.750000,1.833333,2.666667,2.333333,1.916667,0.000000,0.630000,0.000000,0.000000,0.000000,0.670000,0.000000,-1.000000,0.880000,-0.670000,-0.830000,-1.200000,-0.670000,-0.290000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.001358,0.001388,-0.000595,-0.000155,0.000241,1.000000
14.383562,1.000000,4.000000,12.000000,1.000000,0.082900,94.000000,93.000000,24.000000,16.000000,20.000000,31.000000,2.200000,1.800000,1.800000,1.571429,2.400000,2.083333,2.166667,2.583333,2.916667,3.000000,0.750000,0.500000,0.330000,0.330000,0.000000,0.670000,0.430000,-1.500000,0.630000,-1.330000,-1.330000,-1.200000,-0.670000,-0.140000,1.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000841,-0.000736,-0.001217,-0.000195,0.000246,0.000273,1.000000
14.282192,1.000000,4.000000,13.000000,1.000000,0.007780,106.000000,105.000000,28.000000,17.000000,35.000000,42.000000,2.200000,2.200000,2.200000,1.142857,4.000000,1.416667,2.750000,3.750000,3.333333,3.250000,0.500000,0.380000,0.000000,0.170000,0.200000,0.330000,0.140000,-1.500000,1.380000,-1.670000,-1.330000,-1.000000,-0.670000,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000097,-0.001996,-0.000194,0.001502,-0.000091,0.000187,1.000000
13.942466,0.000000,3.000000,16.000000,0.000000,0.001760,112.000000,117.000000,23.000000,18.000000,33.000000,21.000000,2.000000,2.200000,2.200000,2.000000,1.800000,1.916667,1.666667,1.583333,2.500000,2.750000,0.000000,0.380000,0.330000,0.000000,0.600000,1.000000,0.000000,-1.000000,0.880000,-1.330000,-0.830000,-0.800000,-0.670000,-0.430000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001281,0.005236,0.003865,0.000372,-0.000075,0.000150,1.000000
14.950685,1.000000,4.000000,20.000000,1.000000,0.008490,106.000000,111.000000,20.000000,18.000000,24.000000,33.000000,2.400000,2.400000,2.400000,1.142857,2.600000,1.166667,2.333333,2.750000,3.000000,3.000000,0.500000,0.630000,0.330000,0.000000,0.200000,0.000000,0.000000,-1.250000,1.250000,-1.330000,-1.170000,-1.000000,-0.330000,-0.430000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,-0.000165,-0.000036,-0.000669,-0.000168,-0.000150,0.000223,1.000000
14.104110,0.000000,2.000000,20.000000,1.000000,0.000792,104.000000,136.000000,24.000000,18.000000,19.000000,34.000000,2.400000,1.800000,1.800000,1.857143,2.000000,1.666667,3.083333,2.416667,3.000000,2.750000,0.250000,0.500000,0.000000,0.000000,0.600000,0.670000,0.140000,-1.750000,0.750000,-1.330000,-1.830000,-2.000000,-0.330000,-0.140000,0.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000120,0.002224,0.000490,0.000316,0.000043,0.000127,1.000000
14.084932,1.000000,3.000000,25.000000,1.000000,0.051500,119.000000,122.000000,22.000000,21.000000,26.000000,34.000000,3.400000,2.200000,2.200000,1.571429,2.400000,3.166667,2.250000,2.500000,2.750000,3.000000,0.500000,0.000000,0.000000,0.170000,0.000000,0.000000,0.430000,-1.500000,1.130000,-1.330000,-1.170000,-1.400000,-0.670000,-0.290000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000034,0.000539,0.000144,-0.000274,-0.000058,0.000186,1.000000
14.498630,1.000000,4.000000,15.000000,1.000000,0.064600,104.000000,109.000000,30.000000,24.000000,31.000000,31.000000,2.600000,3.000000,3.000000,1.857143,3.000000,2.583333,2.166667,2.916667,3.083333,2.666667,0.250000,0.380000,0.000000,0.330000,0.000000,0.000000,0.000000,-1.000000,1.130000,-1.670000,-1.500000,-1.600000,-0.670000,-0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000460,-0.000297,-0.003043,0.000288,-0.000181,0.000379,1.000000
14.945205,1.000000,3.000000,21.000000,1.000000,0.025500,129.000000,117.000000,27.000000,20.000000,20.000000,37.000000,2.800000,2.200000,2.200000,2.000000,2.400000,1.583333,3.000000,1.750000,2.583333,3.000000,0.500000,0.750000,0.330000,0.500000,0.600000,0.330000,0.140000,-1.500000,0.500000,-1.330000,-1.170000,-1.400000,0.000000,-0.570000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000221,0.001589,0.000188,-0.000995,0.000058,-0.000696,1.000000
14.443836,0.000000,3.000000,21.000000,1.000000,0.013100,112.000000,146.000000,20.000000,24.000000,21.000000,39.000000,2.400000,2.200000,2.200000,1.857143,2.800000,0.833333,2.916667,2.833333,2.500000,3.583333,0.500000,0.500000,0.330000,0.330000,0.000000,0.330000,0.140000,-0.750000,1.250000,-1.000000,-0.670000,-1.000000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,0.000164,0.002496,-0.000845,-0.000139,0.000058,-0.000604,1.000000
15.063014,1.000000,4.000000,16.000000,1.000000,0.167000,94.000000,111.000000,22.000000,21.000000,31.000000,40.000000,3.000000,2.800000,2.800000,2.142857,3.200000,2.083333,2.666667,2.500000,2.416667,3.250000,0.750000,0.630000,0.000000,0.500000,0.200000,0.330000,0.710000,-1.500000,1.130000,-2.000000,-1.330000,-1.600000,-0.330000,-0.570000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000128,0.000900,-0.000334,0.001157,-0.000119,-0.000675,1.000000
14.213699,1.000000,4.000000,17.000000,1.000000,0.004300,88.000000,111.000000,24.000000,18.000000,22.000000,27.000000,2.200000,2.800000,2.800000,2.142857,2.400000,2.500000,2.333333,1.916667,2.583333,2.916667,0.750000,0.630000,0.000000,0.670000,0.000000,0.330000,0.430000,-1.500000,1.000000,-1.000000,-1.330000,-1.400000,0.000000,0.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000181,0.001070,-0.000619,0.000207,0.000237,-0.000480,1.000000
14.526027,0.000000,3.000000,13.000000,1.000000,0.002350,117.000000,130.000000,29.000000,18.000000,24.000000,35.000000,2.600000,2.000000,2.000000,2.000000,3.200000,2.666667,2.333333,2.166667,2.333333,2.166667,0.500000,0.380000,0.330000,0.500000,0.800000,1.000000,0.290000,-1.500000,1.130000,-2.000000,-1.330000,-1.400000,-1.330000,-0.290000,0.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000178,-0.001250,-0.001084,0.000544,0.000011,-0.000617,1.000000
